,Date,Open,High,Low,Close,Volume,Range
19,2015-01-23,0.3337063651288228,0.33952898508388163,0.3583958760350847,0.34590196239029725,0.10557702926559913,0.029188983703988144
20,2015-01-26,0.3337063651288228,0.33952898508388163,0.3583958760350847,0.34590196239029725,0.10557702926559913,0.029188983703988144
21,2015-01-27,0.34173311142535057,0.35039743496979403,0.36386385056038395,0.359793758113508,0.10601877415792381,0.047297456860928705
22,2015-01-28,0.3475406315952947,0.3615161648714216,0.37270721704022836,0.36049850897185864,0.10220872446162342,0.0545158649543826
23,2015-01-29,0.3473094433845354,0.35810652962785094,0.3703781167349882,0.36755561638370415,0.14152401987852017,0.0509703491495911
24,2015-01-30,0.3648981701434255,0.3636564840563006,0.3547018699503979,0.3409500512257013,0.14759801214798454,0.12448137440859731
25,2015-02-02,0.32899933709240425,0.3347848850662589,0.35033474034758316,0.3388171431235669,0.11601325234676975,0.04102942479026554
26,2015-02-03,0.33281863864981887,0.33413629248866394,0.3458858693603548,0.33124057391866857,0.11524019878520156,0.05429388370463219
27,2015-02-04,0.3265303193171678,0.325899130432024,0.34183717629107857,0.3251479478907595,0.10784097183876312,0.04023734050894527
28,2015-02-05,0.31616369531537947,0.3343494737501893,0.3380614288219781,0.3229223046537497,0.09585864163445611,0.08224867582184656
29,2015-02-06,0.30945923720336155,0.3135481832258946,0.33112850394676197,0.31352816315746623,0.09458862506902264,0.03529934074273729
30,2015-02-09,0.2886616903948054,0.2911901982436278,0.30761875392005056,0.28854528146985947,0.08106018774157925,0.04071283877463561
31,2015-02-10,0.2690013003204961,0.29873243949610373,0.2992757878891592,0.2958157523962639,0.1083379348426284,0.09551375397845864
32,2015-02-11,0.2921571477604521,0.2997887549726306,0.32168469281142253,0.30728719726592946,0.08923246824958588,0.021147574805269912
33,2015-02-12,0.3057788292691077,0.3147248432020726,0.32270361857092644,0.3228944117798822,0.08768636112644948,0.06863547778293178
34,2015-02-13,0.31771735240735355,0.3313195112590672,0.34643176056070657,0.3403193797896731,0.12252898950855882,0.042770028633984714
35,2015-02-16,0.3343444808408298,0.3402144951803694,0.35803194856818354,0.34103336780933846,0.07531750414135838,0.03279756914164189
36,2015-02-17,0.3343444808408298,0.3402144951803694,0.35803194856818354,0.34103336780933846,0.07531750414135838,0.03279756914164189
37,2015-02-18,0.3306731036729402,0.3446990858952099,0.36085238643666795,0.3521152164269492,0.08150193263390393,0.03830628991532069
38,2015-02-19,0.3438970693283683,0.34824788612722357,0.3582229748234149,0.35697457384659326,0.11778023191606848,0.059581241204461496
39,2015-02-20,0.3461997399728911,0.3457461718993575,0.3621988114334551,0.34553102185079565,0.10911098840419658,0.03719885683651687
40,2015-02-23,0.3390513281805434,0.34001072425589585,0.3476052843458237,0.3309438938204723,0.0770844837106571,0.0683825800092373
41,2015-02-24,0.3235248725772977,0.3273168409515379,0.34590399458588017,0.3322698975636127,0.0827167310877968,0.03093020678995276
42,2015-02-25,0.328888439066912,0.33475719683443317,0.3503894717632574,0.3332251419717047,0.07465488680287134,0.04074437327448062
43,2015-02-26,0.32465299873013054,0.32463904403102384,0.33547750814208777,0.31775684895561196,0.12009939260077307,0.058061381392346345
44,2015-02-27,0.31549794558406496,0.337777748803191,0.3442117673477174,0.34757119481805443,0.13776918829376036,0.07256126784528866
45,2015-03-02,0.35699153333545985,0.3591626640543928,0.37478167456742106,0.36837175808948297,0.12043070127001658,0.03925604796221048
46,2015-03-03,0.3586560884529264,0.3658433125177334,0.38207834931293516,0.37569783374463994,0.09817780231916069,0.03669244331322696
47,2015-03-04,0.3857145012715313,0.38637586408155444,0.37632836630175137,0.36204729440985584,0.13716178906681392,0.1268557695258218
48,2015-03-05,0.3524696365643536,0.3564200803331756,0.3682126771591063,0.3648478229642176,0.08840419657647709,0.052743107368572975
49,2015-03-06,0.3524696365643536,0.3564200803331756,0.3682126771591063,0.3648478229642176,0.08840419657647709,0.052743107368572975
50,2015-03-09,0.345395277315121,0.3441431494001286,0.34839693321708154,0.3312777041393211,0.08586416344561017,0.07974752346299661
51,2015-03-10,0.32294220597051226,0.3231473172384276,0.3369149150055999,0.3229871469147576,0.09044726670347875,0.04796278200110676
52,2015-03-11,0.31535923265760935,0.3189962522847636,0.33782473367285304,0.3207430289841777,0.09541689674213143,0.030613620774322833
53,2015-03-12,0.3175602167397096,0.3248522252925492,0.347023142694421,0.3348480068320243,0.09602429596907787,0.018614886680230463
54,2015-03-13,0.33668399715268027,0.3364434650791237,0.32861743990807146,0.311061444736483,0.09895085588072888,0.12226527229918781
55,2015-03-16,0.3020427917178776,0.30193830381520104,0.3250236561724218,0.30835365131699644,0.09017117614577583,0.01687366422743809
56,2015-03-17,0.3080258702966545,0.3165779648523439,0.32844453887836544,0.3250736874494542,0.09773605742683601,0.054990743977827494
57,2015-03-18,0.3179763555190762,0.3174489681638435,0.3344857703118538,0.3181372080463516,0.08636112644947544,0.03694534108692145
58,2015-03-19,0.3191877454931431,0.32503753745757624,0.3255059312138855,0.30863185672162263,0.090281612368857,0.09412065140796896
59,2015-03-20,0.29670704012922666,0.29533203372491257,0.31428779589883526,0.2968081270250087,0.09641082274986196,0.03165860219616533
60,2015-03-23,0.28998397857931524,0.29170903598451936,0.3120223119344472,0.2930987216299925,0.08321369409166207,0.027162709102238596
61,2015-03-24,0.2799041725902127,0.29530416444310204,0.3111670467223375,0.29162419663330064,0.08652678078409719,0.04242252672758298
62,2015-03-25,0.2857949565813911,0.2852973075316374,0.30765518233163225,0.28937066052242333,0.08890115958034236,0.020451333141147793
63,2015-03-26,0.2684188144104156,0.2715286498059941,0.27286368083098256,0.25438180281951106,0.15466593042517948,0.09446939116568934
64,2015-03-27,0.2538169309535019,0.2555454755724045,0.2626374613066971,0.25424270011719785,0.10657095527332966,0.07544207648580305
65,2015-03-30,0.2528829666473953,0.27020359555430584,0.28294454281196635,0.28223005513701716,0.07437879624516842,0.05486398610302978
66,2015-03-31,0.27815635346656165,0.2809795702223774,0.29630075199506134,0.28198897995304373,0.09232468249585865,0.04520811199314466
67,2015-04-01,0.2700371318857304,0.29079188568174796,0.2982294964218182,0.29965502314680825,0.06929872998343457,0.0720233191889815
68,2015-04-02,0.2700371318857304,0.29079188568174796,0.2982294964218182,0.29965502314680825,0.06929872998343457,0.0720233191889815
69,2015-04-03,0.2700371318857304,0.29079188568174796,0.2982294964218182,0.29965502314680825,0.06929872998343457,0.0720233191889815
70,2015-04-06,0.29446902986804435,0.3026795524753094,0.3180635433679355,0.3133149810328306,0.08111540585311983,0.043625182548167246
71,2015-04-07,0.307165958533663,0.30750689805308173,0.32044719712831915,0.31338906045515325,0.08210933186085037,0.051824883821528195
72,2015-04-08,0.3098477417784702,0.31434498939963906,0.3373607618174457,0.3234231107342498,0.08183324130314744,0.016335714937958688
73,2015-04-09,0.320436161831243,0.32453715847613096,0.3378430366769456,0.33527455228574854,0.08431805632247377,0.04948202383732096
74,2015-04-10,0.3237929062704341,0.32488932404673876,0.34715037501219714,0.33565472998656487,0.07675317504141359,0.018298919906845974
75,2015-04-13,0.32886062416594863,0.33494250899946043,0.3523363414155398,0.3456052824775713,0.06714522363335175,0.03460309971178742
76,2015-04-14,0.32886062416594863,0.33494250899946043,0.3523363414155398,0.3456052824775713,0.06714522363335175,0.03460309971178742
77,2015-04-15,0.32886062416594863,0.33494250899946043,0.3523363414155398,0.3456052824775713,0.06714522363335175,0.03460309971178742
78,2015-04-16,0.3205932976838377,0.3198116982679393,0.33114680695085474,0.3219949533049957,0.07890668139149642,0.05663674368883942
79,2015-04-17,0.3096812141360019,0.30866509908450124,0.3222396465335553,0.3033180609743866,0.08304803975704032,0.049545093470183224
80,2015-04-20,0.2950238815738666,0.2938587656917626,0.29058701961689226,0.27403223286185874,0.08221976808393154,0.10909541751752842
81,2015-04-21,0.257534365066838,0.26595064504574917,0.2778404955716045,0.2609844719037646,0.22517945886250693,0.05809291589219136
82,2015-04-22,0.25463078577104636,0.2623556976371513,0.2654669616969625,0.2706196885840215,0.09486471562672558,0.08886544765023009
83,2015-04-23,0.2690199037583898,0.27254786671364317,0.27950535710193014,0.26479584978044124,0.0861402540033131,0.07484105819663363
84,2015-04-24,0.2556109875343542,0.2555639345171632,0.26340156669155035,0.24753787734683086,0.09585864163445611,0.07284631936107358
85,2015-04-27,0.24171188017278755,0.24095214257651842,0.2504821416165566,0.23057658501141698,0.09469906129210381,0.06787616585277516
86,2015-04-28,0.22044256478293822,0.23605059967567898,0.24735241871657965,0.24389331402735226,0.09641082274986196,0.06201901557567095
87,2015-04-29,0.23140088597292596,0.23608769824455655,0.25354833715594705,0.2353895746781529,0.08856985091109885,0.040586080266665645
88,2015-04-30,0.22209790843733512,0.22148513596160324,0.24000110171762046,0.22458593146516814,0.14781888459414688,0.03783202950094898
89,2015-05-01,0.22209790843733512,0.22148513596160324,0.24000110171762046,0.22458593146516814,0.14781888459414688,0.03783202950094898
90,2015-05-04,0.2231243480277454,0.24309246194670964,0.2537757918227601,0.25248996971588,0.07272225289895086,0.06372839454066785
91,2015-05-05,0.24316385051738854,0.24488079679627783,0.26472080375906737,0.2511637849537567,0.08586416344561017,0.03175382557111804
92,2015-05-06,0.2391317834904032,0.2404888621639507,0.22876484117704488,0.2089136936712248,0.11573716178906683,0.14186207013522628
93,2015-05-07,0.19481769956774575,0.2016937424402423,0.2131432368278634,0.20155048779541507,0.08923246824958588,0.06366532490780559
94,2015-05-08,0.20489750555684827,0.22066046050604826,0.23612530967805045,0.22644063416267635,0.10110436223081172,0.04850073065741334
95,2015-05-11,0.22555652013565397,0.24063707576010018,0.2545400751681446,0.25124728274184704,0.10601877415792381,0.052679418493465274
96,2015-05-12,0.240898206051948,0.2395067440104912,0.23464223428457176,0.21446856441696438,0.09574820541137494,0.11805504933011977
97,2015-05-13,0.21415424545028694,0.22621982545686214,0.23000215908158106,0.23459208868492687,0.09376035339591386,0.08880237738419618
98,2015-05-14,0.22356830152312468,0.22275445183498266,0.2386454364204853,0.23250554815023028,0.074434014356709,0.04688626544624759
99,2015-05-15,0.225020091355971,0.23071364545876993,0.2522745910217927,0.23958113025564587,0.07167310877967974,0.026656295578948695
100,2015-05-18,0.2332782063750123,0.2502454390597002,0.26314692409546714,0.26022411631666165,0.08210933186085037,0.0555602277671519
101,2015-05-19,0.2464559343882886,0.2582509609100565,0.2746197020066006,0.25874035415865504,0.0774710104914412,0.04299201051690739
102,2015-05-20,0.25319741886433933,0.26057659225996255,0.28489159024281596,0.2694233691774264,0.06824958586416345,0.01519551077433573
103,2015-05-21,0.2609375278448862,0.26168846525012524,0.28326297934550504,0.26900606107048697,0.07940364439536168,0.024661556110216403
104,2015-05-22,0.2605676267076713,0.2696939871004813,0.29019572644215375,0.2760446939742327,0.1034235229155163,0.02789110514162341
105,2015-05-25,0.2616126697359753,0.2608732003169343,0.2799240159845058,0.2595934448806334,0.06697956929872999,0.03349442941483721
106,2015-05-26,0.25032129289115,0.24918930463315836,0.2718993087085859,0.2538623410264582,0.06449475427940365,0.021496314562990292
107,2015-05-27,0.23657029043086308,0.24250865616981776,0.26423870649617065,0.2529813572451418,0.0913859745996687,0.025326263274493516
108,2015-05-28,0.24451395341791105,0.24652073699971155,0.26281942504014766,0.25008809355590444,0.12827167310877968,0.04397330306364218
109,2015-05-29,0.24107376446078077,0.26123459535992155,0.26928820009942545,0.2713523325017102,0.20093870789618998,0.07173826830636883
110,2015-06-01,0.25774713053640874,0.2655431031968023,0.2874300199893438,0.2713059649342724,0.06747653230259526,0.02333214241483442
111,2015-06-02,0.2624725814989666,0.2615031530850982,0.2547947177642278,0.23477755895467767,0.08106018774157925,0.12308827183810762
112,2015-06-03,0.22356830152312468,0.22283787844511704,0.2307937189725735,0.21598012912481712,0.09464384318056324,0.07449262806003597
113,2015-06-04,0.2092715683792572,0.20863362872404356,0.22398829317396607,0.21515475007225326,0.08542241855328549,0.049640316845135354
114,2015-06-05,0.20261334790939123,0.21436907636750546,0.23188550137327701,0.21219655361251677,0.0895085588072888,0.041757510575355386
115,2015-06-08,0.2035751271164612,0.20325034646587792,0.21922080787463183,0.1991115717388081,0.07504141358365544,0.04783602349313738
116,2015-06-09,0.1854776958530726,0.1895650249180325,0.2145989466954683,0.19507759337172814,0.07509663169519604,0.01715871511005077
117,2015-06-10,0.18504304389168968,0.20718822997270436,0.2179925526738402,0.21400488874258716,0.07553837658752072,0.06556484036841351
118,2015-06-11,0.20966919416155783,0.2091895652191249,0.2060648654290802,0.18449655083461725,0.0917725013804528,0.1139072780180113
119,2015-06-12,0.17315075858054607,0.17815909748179748,0.20279858093071357,0.18775151771657117,0.07542794036443955,0.019248368332613622
120,2015-06-15,0.17809818629079377,0.1896670009052619,0.20362656923328792,0.19350109607884614,0.07344008834897847,0.05568729462990067
121,2015-06-16,0.18135333423848898,0.1904360284148443,0.20499129723416742,0.19969578509790709,0.06847045831032579,0.053566106907492805
122,2015-06-17,0.1961493797270799,0.2043344407918788,0.22256901153597952,0.20790284453438024,0.0842076200993926,0.03988952961459248
123,2015-06-18,0.2016054215009977,0.21360927833030208,0.2321857238829883,0.2233062047799741,0.07995582551076753,0.03811677076243951
124,2015-06-19,0.21777938497602478,0.22545070770025544,0.2492631268980765,0.2326446508525435,0.081225842076201,0.019152835969709864
125,2015-06-22,0.22853415215951145,0.24743806835246773,0.2604993874386523,0.2564125572355318,0.06775262286029818,0.05518057148548747
126,2015-06-23,0.25038613397119547,0.25281212113825435,0.274610639302856,0.26168922276211504,0.07272225289895086,0.02444019346953918
127,2015-06-24,0.254445835202439,0.2570556611244472,0.27532943171487756,0.2578499518261006,0.0718387631143015,0.0364383083213861
128,2015-06-25,0.24276613447921047,0.25738936793560874,0.27361890147262224,0.2647402448662184,0.11109884041965766,0.043530577782287735
129,2015-06-26,0.2534378183532173,0.25468370173328414,0.27547496703674645,0.2616057247885544,0.06107123136388736,0.02782741689968796
130,2015-06-29,0.22626850769407092,0.24002558175138278,0.2492631268980765,0.24997688391292927,0.07288790723357262,0.06895206316538946
131,2015-06-30,0.23908554584825126,0.2490224512275776,0.26805994489863383,0.2592688719085696,0.08752070679182773,0.03428589508708428
132,2015-07-01,0.2501641572235058,0.26822071906733136,0.2810157983852095,0.274950347049298,0.07277747101049145,0.05480029722792208
133,2015-07-02,0.26786396270459356,0.26778530793657396,0.2924885761143792,0.2734388730364068,0.06184428492545555,0.01339121805550885
134,2015-07-03,0.2619731787134154,0.2712135829895759,0.2908418399915429,0.28085768382643916,0.04881281060187742,0.030834983415000055
135,2015-07-06,0.25199524016839114,0.27777370608859253,0.2839272181204193,0.28776645137465673,0.056046383213694095,0.07731005807973762
136,2015-07-07,0.27776802958815816,0.2829993642282447,0.3017049325829053,0.28566125512740714,0.06747653230259526,0.03330460190717724
137,2015-07-08,0.26180683158270157,0.2637547683472341,0.27578434104850413,0.25825802277172505,0.10386526780784099,0.05774479474354417
138,2015-07-09,0.24805564842570949,0.25315487637181056,0.2724361372051931,0.2518592984653223,0.07250138045278852,0.03317784403237953
139,2015-07-10,0.24821296479005883,0.24885559782199684,0.27105328397878803,0.25779434709734805,0.08509110988404198,0.023299988672743976
140,2015-07-13,0.25404811916426095,0.2663770079394243,0.27833183331681277,0.2761745595152312,0.0650469353948095,0.05784001811849687
141,2015-07-14,0.26761417105594054,0.2679706201016012,0.2908325995092309,0.2751450544803635,0.056156819436775265,0.019786626610042924
142,2015-07-15,0.26628267159331176,0.27744940979979504,0.29790199718453514,0.28807236863416774,0.05825510767531751,0.02757451912599348
143,2015-07-16,0.281587331145573,0.29314520526347976,0.3124500333388036,0.3036982388606735,0.06405300938707897,0.03058146703223238
144,2015-07-17,0.29592100021264534,0.2981209454873863,0.32159371094469713,0.304032048994052,0.057979017117614585,0.015765612539561085
145,2015-07-20,0.2959672378547973,0.29462770258369675,0.315379578299539,0.3028451479532246,0.0500276090557703,0.025453021149291228
146,2015-07-21,0.2918242728023195,0.29882509557861736,0.3079009400025383,0.28912034799166486,0.09061292103810051,0.06581773814210741
147,2015-07-22,0.2753174345541105,0.29829702836534655,0.3043981381336138,0.308418493392534,0.07553837658752072,0.07620200702503287
148,2015-07-23,0.299675460505064,0.30030759289883435,0.3180726060716803,0.3003134064377211,0.07338487023743788,0.03548916888356951
149,2015-07-24,0.28935525502708326,0.28815118733011147,0.3071002284275359,0.28765506052722833,0.0703478741027057,0.032133481219610224
150,2015-07-27,0.27159060828099935,0.27018513660954735,0.27763116631228035,0.2578778448854384,0.07542794036443955,0.07328966261832898
151,2015-07-28,0.24921158947950572,0.2526175796861603,0.2722086825383798,0.25342655841141903,0.09641082274986196,0.032133481219610224
152,2015-07-29,0.2481943613521651,0.24967104380517258,0.27524751236993317,0.26048366600873485,0.0778575372722253,0.011491701961729266
153,2015-07-30,0.2577008928942568,0.2640142778353285,0.287957608185603,0.2691544011195852,0.1188293760353396,0.016272645305096433
154,2015-07-31,0.2649323878111336,0.28070160197483673,0.2951816038865205,0.28975083822323966,0.11225842076200995,0.048152609508766736
155,2015-08-03,0.2750215859600107,0.28348128445024345,0.30611755311908295,0.2916426713268707,0.08652678078409719,0.019596798469210707
156,2015-08-04,0.2849070492207313,0.2837036953694605,0.29522709481988296,0.2867927324584649,0.10347874102705688,0.05825182750907952
157,2015-08-05,0.2818277306344512,0.28865138526157197,0.3129866840568438,0.29626095337707103,0.0733296521258973,0.013359682922491598
158,2015-08-06,0.2889205128098229,0.29132918236739824,0.3140148502986593,0.3001002243130855,0.0744892324682496,0.018931473329032642
159,2015-08-07,0.28799575996678595,0.28941127373111164,0.314233242261728,0.29563951928782783,0.0793484262838211,0.01161845983652698
160,2015-08-10,0.28729298387143865,0.2941551928840618,0.30424336232943316,0.28840617876754626,0.06813914964108228,0.06258880835294584
161,2015-08-11,0.28201268120305856,0.2820543446436625,0.29396241138947343,0.2766751842058077,0.08525676421866372,0.057017017946404805
162,2015-08-12,0.26300901027864976,0.26179976114206993,0.27515653050320776,0.2557356994365192,0.10491441192711211,0.053249520891862884
163,2015-08-13,0.2516807879514473,0.2585660277264745,0.275484029740491,0.2569226004773464,0.10447266703478741,0.04106095929011054
164,2015-08-14,0.2549912947484865,0.27720835907114694,0.28302646197494696,0.28709864971797594,0.08608503589177251,0.0785127139003219
165,2015-08-17,0.2786927824311951,0.27730101515366057,0.2915513919212527,0.2794480010907552,0.09646604086140255,0.04916543718851879
166,2015-08-18,0.2741336785993509,0.27640232361033523,0.2925612549770118,0.277454195690934,0.0846493649917173,0.04258081973539794
167,2015-08-19,0.26714258335630325,0.27542020527156374,0.29116933904686215,0.28275875409138496,0.07205963556046384,0.04406852643859489
168,2015-08-20,0.2676974350621253,0.27188063432661713,0.2791233044095034,0.2600571205550104,0.10165654334621757,0.07389068154067065
169,2015-08-21,0.23706048175334482,0.23868206855493623,0.2546127540307772,0.24655492108385402,0.11115405853119824,0.045746679258525005
170,2015-08-24,0.1909245261639212,0.19010241222133106,0.17170099653448534,0.15549825598299183,0.17250138045278854,0.16826515895252944
171,2015-08-25,0.1612306581834888,0.16515014717570886,0.15311341899495057,0.16879651049082756,0.16515737161789068,0.14768706730341227
172,2015-08-26,0.1556544166651317,0.1660118307678049,0.17310215294694675,0.152317459032852,0.1196024295969078,0.0810772461463285
173,2015-08-27,0.16607639933131368,0.17222910820092951,0.18860540972156548,0.1814548564013203,0.1684152401987852,0.048374281770567254
174,2015-08-28,0.19050838738455456,0.19598607346094243,0.20668352429036663,0.19128478069811305,0.10800662617338488,0.06664104793532163
175,2015-08-31,0.18228729854459536,0.18705408140309943,0.20419067445746708,0.18560004459684554,0.1094422970734401,0.044796612856856405
176,2015-09-01,0.16355184201002815,0.16583583850749362,0.16753404487091195,0.15120463741434698,0.10209828823854225,0.0998510444434477
177,2015-09-02,0.15406382364995252,0.153503259628474,0.15893625846537018,0.1384349911659175,0.11888459414688018,0.08763063872072706
178,2015-09-03,0.13886094110094205,0.15036227272772873,0.16890783557553601,0.15809483975950323,0.08602981778023193,0.0422008544657836
179,2015-09-04,0.1442152058716093,0.14282003128994036,0.14576210199599138,0.12694507178815218,0.10690226394257317,0.09696992554863834
180,2015-09-07,0.12247430278212246,0.12431659363670189,0.1310321021082721,0.10909355832463685,0.07807840971838764,0.08500303684185762
181,2015-09-08,0.10432142241351272,0.12725380942766207,0.12986755204663414,0.13310272091058173,0.09508558807288792,0.09909111390421788
182,2015-09-09,0.14466837101500873,0.1504456089055266,0.1708184547767675,0.15727878874868595,0.1150745444505798,0.03583729003221668
183,2015-09-10,0.13046411315544493,0.14559048447828027,0.15516051099626993,0.15162194552128638,0.08851463279955826,0.0737326981539784
184,2015-09-11,0.14983768521706842,0.15392953190450087,0.16997234106670445,0.15184445550219827,0.07531750414135838,0.05068529826697843
185,2015-09-14,0.1456393615001974,0.1567277635716906,0.17032720601182483,0.1672292505447306,0.06780784097183877,0.059011447794014946
186,2015-09-15,0.1560428309843629,0.15673699304406963,0.17722361367715744,0.15922622658106955,0.07537272225289895,0.035045824993141864
187,2015-09-16,0.159649367072207,0.16301905727789712,0.18696773612050976,0.17221838262494082,0.07730535615681944,0.022604055996572902
188,2015-09-17,0.159649367072207,0.16301905727789712,0.18696773612050976,0.17221838262494082,0.07730535615681944,0.022604055996572902
189,2015-09-18,0.1745564008421676,0.1891666219238164,0.20562817030124458,0.18756604744682037,0.1335173937051353,0.047012714333094244
190,2015-09-21,0.16420838046322328,0.17673215748990412,0.19698489296234034,0.18667582650418924,0.06725565985643292,0.034602480469541966
191,2015-09-22,0.1833137381350054,0.18297721377250253,0.17504004887574998,0.15605466679224422,0.09298729983434567,0.13230111104551562
192,2015-09-23,0.13199925706540272,0.1572743801620562,0.16330338806818512,0.162351418616987,0.08100496963003866,0.08531962222431588
193,2015-09-24,0.1506884757728677,0.15942401943696294,0.17801517375011344,0.16653373703316499,0.11181667586968527,0.04147245905957046
194,2015-09-25,0.1506884757728677,0.15942401943696294,0.17801517375011344,0.16653373703316499,0.11181667586968527,0.04147245905957046
195,2015-09-28,0.1607497687649042,0.15932213388207028,0.1750764771053681,0.15303153756200882,0.07526228602981778,0.0513500047980833
196,2015-09-29,0.1298446008813321,0.16536323819021015,0.15747148589402093,0.16185985006874204,0.13290999447818885,0.13325056010445377
197,2015-09-30,0.16656650021296748,0.1711357844025494,0.19082540275259108,0.1814455285450436,0.11634456101601326,0.03691380595390477
198,2015-10-01,0.1791061126991873,0.1805032782087983,0.20104264855339737,0.18181646908454518,0.08663721700717836,0.03336798116116223
199,2015-10-02,0.1791061126991873,0.1805032782087983,0.20104264855339737,0.18181646908454518,0.08663721700717836,0.03336798116116223
200,2015-10-05,0.18151977181003032,0.20286117275872884,0.21458988417368752,0.21304964451996522,0.10110436223081172,0.06262034285279085
201,2015-10-06,0.21395087195554074,0.21250672524485492,0.2312213515786281,0.21928146357420863,0.0985643290999448,0.0377052709929796
202,2015-10-07,0.20761631498073774,0.21397990266035616,0.23784481364378474,0.2238254851831034,0.10706791827719493,0.019691403235090218
203,2015-10-08,0.21696553015848008,0.21543462131641133,0.23292273031883726,0.21491367507374992,0.09480949751518498,0.0417890450752004
204,2015-10-09,0.21504206237011902,0.22200397370249503,0.23907306884457658,0.22610682384382752,0.11027056874654888,0.04283402649704289
205,2015-10-12,0.22339256241758676,0.22428327719645647,0.2369896374119409,0.2175566264176989,0.10993926007730537,0.05787155325151355
206,2015-10-13,0.20313126369200862,0.20681760564265006,0.22978385591681416,0.21534954819828056,0.08056322473771398,0.02326876316084944
207,2015-10-14,0.19951542588521765,0.20478840129973075,0.23119407485105659,0.21093530143542227,0.07669795692987301,0.011428322707743712
208,2015-10-15,0.2054246328025351,0.21428564975737086,0.2372807084196058,0.22421499092566655,0.09232468249585865,0.022698970383574556
209,2015-10-16,0.21639225571146947,0.22463544276706449,0.24052877871218148,0.23509289476542694,0.08636112644947544,0.04675981719257202
210,2015-10-19,0.22913524150748543,0.23142702502238022,0.2571876118249594,0.24193663903365392,0.06874654886802872,0.011998116118191415
211,2015-10-20,0.23241811410026658,0.23346545883767855,0.2553679744904531,0.23945144610457092,0.08564329099944783,0.02529472877464851
212,2015-10-21,0.22835841286902303,0.23353042668836643,0.25317534716726486,0.23760598056837745,0.07995582551076753,0.03314630889936228
213,2015-10-22,0.22835841286902303,0.23353042668836643,0.25317534716726486,0.23760598056837745,0.07995582551076753,0.03314630889936228
214,2015-10-23,0.2375875185582037,0.23977530173566786,0.2647481694669045,0.24572030486997543,0.08393152954168968,0.014214217594428685
215,2015-10-26,0.24228533531650354,0.2412948978100744,0.2595257748339439,0.23924732012226713,0.07393705135284374,0.037578513118181306
216,2015-10-27,0.22317979694801604,0.2238107673115095,0.2531570441631723,0.23411917584923514,0.08652678078409719,0.0
217,2015-10-28,0.21551365006975653,0.21772315409744003,0.23764463588650697,0.22267562385343753,0.10430701270016567,0.03317784339920786
218,2015-10-29,0.2130261191125038,0.21225653584678827,0.2314942971788041,0.21164938015004942,0.12009939260077307,0.03590066928620167
219,2015-10-30,0.2034271124710585,0.20604857831837964,0.22174102323340517,0.20312698508829707,0.11016013252346771,0.04862748916538388
220,2015-11-02,0.19066552323714903,0.19022293740034324,0.21286122870590662,0.20034493104203488,0.07515184980673661,0.02545333013724228
221,2015-11-03,0.19654700550938053,0.1975705467683886,0.21943919983770077,0.20218115904597322,0.07316399779127554,0.02766943287982347
